Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDL40,OUT046,1714.8011899999997
DRE13,OUT010,297.21312
FDQ34,OUT027,3477.4401100000005
NCB54,OUT046,2534.3011200000005
FDS48,OUT049,1847.66158
FDO15,OUT045,1379.7373400000001
NCT30,OUT013,1389.62447
FDU49,OUT027,3125.3317799999995
FDE21,OUT046,1821.72867
FDS49,OUT019,368.18739999999997
FDT38,OUT027,3104.42566
FDZ01,OUT045,1883.98097
FDC41,OUT035,1592.69347
DRG13,OUT010,426.2118700000001
NCZ42,OUT018,2588.43066
NCM07,OUT045,2123.9352900000004
NCV17,OUT018,1540.86094
DRK39,OUT035,2096.03827
FDS37,OUT018,1887.8093200000003
FDV12,OUT019,362.62797
NCG19,OUT018,2603.1781300000002
FDS51,OUT013,1751.2870300000002
NCO14,OUT046,1429.60576
FDC38,OUT046,2301.70389
FDN15,OUT046,2080.2588100000003
NCH42,OUT013,3418.1839099999997
FDQ22,OUT046,2119.17482
FDC05,OUT013,2946.2981600000007
FDZ31,OUT013,3289.7178
DRJ23,OUT049,2399.41004
FDC52,OUT035,2912.3090700000002
DRD12,OUT010,275.8076500000001
FDV55,OUT017,2341.0859600000003
FDD32,OUT046,1905.4530200000004
FDR01,OUT049,2255.9634300000002
FDY08,OUT019,368.62017
FDQ45,OUT045,3048.3653
DRN11,OUT027,3276.7347
NCS05,OUT018,1483.7352999999998
FDY32,OUT035,2074.3997700000004
NCD31,OUT045,3206.1266100000003
NCE06,OUT049,2725.95165
NCP14,OUT046,1772.3596000000002
NCF18,OUT019,400.44541
FDF14,OUT018,2018.3727000000003
FDB22,OUT017,2024.2983200000003
NCH54,OUT049,2963.57567
FDU27,OUT035,1910.28007
FDS58,OUT027,3883.6446899999996
NCU29,OUT035,2382.5653000000007
FDJ57,OUT013,2590.9607
FDL56,OUT049,2070.43826
FDH60,OUT035,1920.6665500000004
FDN24,OUT018,1647.5886799999996
FDD02,OUT017,2081.19093
FDP15,OUT017,2655.04395
FDB28,OUT027,5039.83968
DRC49,OUT045,1931.18619
NCG30,OUT018,1549.5163400000001
FDJ14,OUT049,1323.04447
FDL52,OUT045,1286.4254700000001
NCG19,OUT027,5008.61366
NCN41,OUT035,2237.2211599999996
FDW22,OUT013,3269.7437999999997
FDI02,OUT013,1637.1356199999998
FDV51,OUT045,2263.52026
FDV48,OUT046,2014.5443500000001
NCL17,OUT019,391.02434
FDP46,OUT045,1811.9747
FDU10,OUT045,1160.4561099999999
FDT37,OUT010,512.0667800000001
FDI27,OUT035,2787.07209
FDN51,OUT046,2076.0309800000005
FDW07,OUT035,2057.78806
FDN45,OUT049,2761.30563
DRN37,OUT027,3307.4946600000003
DRF48,OUT049,2126.49862
FDP38,OUT019,354.40534
NCX18,OUT027,4726.913680000001
FDK45,OUT018,1684.8069
FDZ37,OUT049,1822.4610500000003
FDS50,OUT018,2707.1428000000005
NCR54,OUT018,2591.4600499999997
NCS17,OUT035,1986.8137799999997
FDV31,OUT046,2453.00694
DRE27,OUT017,1416.4562099999998
FDN60,OUT013,2158.59018
FDK26,OUT013,2158.1241200000004
FDX37,OUT018,1223.4740799999997
FDW31,OUT046,3112.7481599999996
FDX26,OUT018,2447.4475099999995
DRL49,OUT019,361.32966
FDU49,OUT017,2185.1888900000004
FDY58,OUT046,2877.9537900000005
FDN03,OUT045,2936.14471
NCV06,OUT010,430.77260000000007
FDH53,OUT045,1989.6434299999996
FDG31,OUT018,1832.3481800000002
NCC06,OUT045,2287.78867
FDS13,OUT049,1621.92209
FDP16,OUT035,2899.8918999999996
FDA35,OUT013,1872.52921
DRP47,OUT018,2778.5498500000003
FDY28,OUT010,401.87688
FDY20,OUT035,1852.4886300000003
NCH30,OUT017,2149.4354300000005
NCR29,OUT019,391.02434000000005
NCP05,OUT013,2165.6476599999996
NCF30,OUT019,308.46513999999996
FDA08,OUT035,2192.3795299999997
FDN51,OUT027,4801.849469999999
FDH12,OUT046,1701.71822
FDY39,OUT017,2633.20571
NCO53,OUT045,2708.0416300000006
FDB40,OUT046,2099.00108
FDH02,OUT049,1834.07926
FDY11,OUT027,3600.2136300000006
FDQ09,OUT019,348.47972
FDP16,OUT013,3068.0063999999998
NCF55,OUT018,1765.3687000000002
FDY09,OUT027,4105.755570000001
FDY39,OUT045,2604.87592
NCU53,OUT049,2531.73779
NCT41,OUT049,2128.8622100000002
FDJ45,OUT046,693.86347
FDR28,OUT013,2754.64763
FDN08,OUT013,2613.6977699999998
FDJ07,OUT049,1738.13748
FDZ09,OUT027,4141.1428399999995
FDQ14,OUT017,2414.8566
FDY12,OUT027,2113.68197
FDK57,OUT046,1994.83667
FDD20,OUT049,2724.6866299999997
FDS36,OUT018,2029.3916899999997
FDI40,OUT049,1893.5684900000003
FDJ40,OUT045,2066.7430699999995
FDE08,OUT013,2119.2414000000003
DRK01,OUT013,2404.6032800000003
FDC58,OUT049,1956.0205299999998
FDE50,OUT046,2792.9977100000006
FDX48,OUT035,1920.6665500000004
DRM35,OUT018,2215.98214
FDG41,OUT013,1896.8642
FDB52,OUT046,2433.4657099999995
FDV19,OUT045,2569.5885200000002
DRG48,OUT017,1754.34971
FDI26,OUT013,2759.7742900000003
FDU11,OUT019,272.87813000000006
FDF59,OUT019,261.62611000000004
FDR07,OUT049,2329.9671000000003
NCE06,OUT017,2236.52207
FDE10,OUT046,1838.1073500000002
NCO55,OUT046,1788.5052500000002
FDZ13,OUT013,1575.1163499999998
FDT50,OUT017,1329.46944
FDH12,OUT010,247.81076000000002
FDD21,OUT045,2018.20625
NCM05,OUT013,2341.5520200000005
FDK04,OUT013,1472.84947
FDN33,OUT017,1480.90565
NCM18,OUT010,214.32102
DRC25,OUT049,2126.49862
FDT47,OUT017,2745.49288
FDD45,OUT027,2954.8869799999998
NCD07,OUT018,1980.6551299999999
NCY54,OUT010,431.7380099999999
FDL12,OUT049,2506.3042300000006
FDL02,OUT017,2216.24846
FDC60,OUT035,1920.6665500000004
FDR37,OUT017,2356.3660699999996
FDY16,OUT017,3154.02776
FDU26,OUT045,1975.8946599999995
FDN24,OUT013,1056.3249899999998
FDH44,OUT013,2703.74722
FDE23,OUT010,173.70721999999998
FDW60,OUT017,2512.4295899999997
FDQ55,OUT049,2554.47486
FDV32,OUT027,2234.7909900000004
FDV03,OUT010,334.43134000000003
FDY14,OUT010,513.59812
NCL55,OUT027,3724.0524300000006
DRF25,OUT017,1261.22494
FDX03,OUT046,1895.0665400000003
FDF40,OUT045,3494.75091
FDX24,OUT010,386.69664
FDA25,OUT049,1799.62411
FDH21,OUT018,2250.70361
FDB47,OUT010,396.71693000000005
FDT34,OUT019,363.7598300000001
FDS39,OUT010,432.70342
NCU05,OUT046,1999.1976599999998
FDE02,OUT049,1621.9220899999998
FDL25,OUT035,1520.0214
FDC50,OUT049,1621.9220900000003
FDZ32,OUT049,3063.0794800000003
FDV14,OUT045,1645.9574699999998
FDR07,OUT045,1741.3666100000003
FDB26,OUT049,1699.6875300000004
NCR50,OUT045,2426.8410000000003
FDP01,OUT018,2015.21015
FDH57,OUT045,1971.8332799999996
FDM60,OUT027,3600.2136300000006
FDA45,OUT017,2711.4039199999997
FDU55,OUT017,3650.6146899999994
FDH40,OUT035,1697.5236799999998
FDG40,OUT019,262.25861999999995
FDT12,OUT049,2506.3042300000006
DRL59,OUT045,1665.93147
FDT47,OUT018,1372.1805100000001
FDI60,OUT017,1502.7771799999998
DRF51,OUT027,3214.08292
NCK31,OUT049,2282.1293699999997
FDB08,OUT045,1997.7994799999997
FDM44,OUT035,1751.61993
FDD46,OUT018,1780.0828800000004
FDR27,OUT019,381.63656000000003
FDV56,OUT010,288.75746000000004
FDM02,OUT049,1778.2186399999998
FDU45,OUT018,1820.6966799999998
FDZ10,OUT017,2107.9228
NCK31,OUT010,235.69320000000002
FDR27,OUT035,2398.6776600000003
FDF33,OUT013,1035.8849300000002
FDJ36,OUT046,1920.6332599999998
FDP33,OUT049,3041.17466
FDG17,OUT046,2807.27912
FDG47,OUT027,5639.9585099999995
NCW29,OUT046,2293.04849
DRH59,OUT017,1590.5962000000002
FDR32,OUT017,3656.4404400000008
FDP48,OUT035,1920.6665500000004
FDG17,OUT035,2929.38684
DRJ59,OUT017,1579.97669
FDY48,OUT027,3221.20698
FDB02,OUT046,2709.5063899999996
FDN10,OUT019,348.47972
NCD55,OUT035,1681.5111900000004
FDX34,OUT013,2366.7192600000003
FDZ38,OUT045,2855.44975
DRF37,OUT049,2126.49862
DRL47,OUT019,300.50883
FDL27,OUT035,1492.5571499999999
NCP53,OUT035,3099.03268
FDT03,OUT019,382.60197000000005
FDJ28,OUT035,2995.33433
FDF40,OUT018,2263.81987
FDA32,OUT035,2838.90462
NCP02,OUT017,1332.1992199999997
FDZ31,OUT045,3053.3920900000003
NCQ29,OUT013,2595.1885300000004
FDP57,OUT010,414.02772999999996
FDL32,OUT027,3863.37108
DRB01,OUT035,2444.28496
FDJ40,OUT046,2169.9753600000004
FDO24,OUT018,1755.98092
FDO11,OUT018,2890.6705699999998
FDA56,OUT035,2025.0307
FDF02,OUT045,1782.8792399999998
FDA10,OUT013,2604.64289
NCI55,OUT017,2179.8957800000003
FDZ40,OUT010,337.42744000000005
FDV08,OUT049,1916.9380700000002
FDN48,OUT013,1873.8941000000002
FDU57,OUT017,2230.56316
DRF49,OUT013,2560.76667
FDS02,OUT035,2961.1454999999996
FDS43,OUT046,2468.08731
FDT16,OUT013,2947.89608
FDX19,OUT027,5622.4812600000005
FDK15,OUT046,1861.17732
DRA12,OUT049,2664.23199
FDY35,OUT017,2506.80358
NCU42,OUT013,2765.4668800000004
FDD26,OUT013,2256.6625200000003
FDR11,OUT018,2700.9175700000005
NCP53,OUT045,3428.5371
FDP34,OUT045,2774.15557
NCV41,OUT019,391.02433999999994
FDN20,OUT018,2151.06664
FDZ16,OUT018,1918.06993
FDZ28,OUT049,2346.87842
NCL55,OUT013,2645.09024
NCJ17,OUT046,1382.33396
FDT37,OUT046,2426.80771
FDV51,OUT049,2048.93292
FDZ28,OUT035,2497.7819899999995
FDN27,OUT013,2238.3863100000003
FDS14,OUT019,368.38714
FDZ58,OUT045,2079.65959
FDD46,OUT046,2279.63262
FDJ03,OUT035,2797.7581800000003
FDU03,OUT010,454.6082399999999
FDA33,OUT027,3828.2834199999998
NCW53,OUT035,2684.8052099999995
NCC55,OUT017,1019.20664
FDP52,OUT019,344.11872999999997
FDE39,OUT049,1828.71957
FDB44,OUT035,2612.3661700000002
FDG59,OUT013,1324.70897
FDI05,OUT013,1612.4677299999998
FDF59,OUT045,2421.7476300000003
FDM39,OUT019,352.70754999999997
FDB14,OUT013,1637.1356200000002
NCS05,OUT019,391.02433999999994
DRJ35,OUT045,1579.97669
FDO31,OUT019,342.18791
FDA31,OUT046,2466.18978
FDX40,OUT049,1274.14146
FDW56,OUT045,2508.6345300000003
FDH09,OUT018,729.6835100000001
FDA52,OUT019,314.2576
FDF20,OUT019,370.25138000000004
FDE40,OUT046,1976.32743
NCU17,OUT046,1614.69816
NCP14,OUT035,2122.63698
FDN25,OUT027,2268.6469199999997
FDU39,OUT049,1612.60089
NCM05,OUT017,3326.3700899999994
FDU07,OUT017,2372.97778
FDF28,OUT049,2168.14441
FDR57,OUT049,2271.64302
FDJ33,OUT013,1825.32399
DRH23,OUT035,1820.3637800000001
FDQ52,OUT046,2888.0739500000004
DRK13,OUT035,2814.6695
FDP09,OUT046,2710.23877
FDR08,OUT027,3836.4394700000003
FDV50,OUT045,1833.3468800000003
FDT13,OUT049,1621.9220900000003
FDJ27,OUT027,3258.9245499999997
FDH21,OUT046,2407.3663500000002
FDW14,OUT027,3111.08366
FDL52,OUT049,1717.9304499999998
FDW28,OUT017,2679.24578
FDL40,OUT049,1733.3770100000002
FDE24,OUT046,2185.7215300000003
FDX35,OUT049,3465.9217699999995
FDP46,OUT017,1819.7978499999997
FDX56,OUT045,3549.4130900000005
FDQ45,OUT049,2726.0848099999994
FDK50,OUT027,3924.657970000001
FDY26,OUT045,3030.35541
FDQ09,OUT017,1922.13131
FDN39,OUT049,2810.44167
FDP13,OUT017,1448.4479000000001
FDR51,OUT013,2250.1376800000003
FDZ49,OUT010,397.68234
FDL28,OUT018,2131.85831
FDZ10,OUT035,2321.17854
FDK38,OUT013,2647.2540900000004
DRL49,OUT027,3231.2272700000003
FDR15,OUT013,2250.13768
FDQ24,OUT035,1976.0611099999999
FDD56,OUT013,3000.16138
NCR42,OUT046,1532.2388299999998
FDH52,OUT045,1282.39738
FDH57,OUT019,357.83421000000004
FDR15,OUT010,444.85427
FDJ34,OUT035,2218.0128300000006
FDW37,OUT035,1802.5869199999997
FDQ23,OUT018,2126.2323
FDP34,OUT013,3165.57939
FDE04,OUT027,4301.034710000001
FDC48,OUT045,1271.3450999999998
FDA47,OUT019,394.41992
FDI35,OUT018,2606.5071299999995
NCV05,OUT013,1811.3089000000004
FDR28,OUT045,2922.49581
FDH31,OUT017,1716.0994999999998
FDP59,OUT019,269.24952
FDS19,OUT018,1127.8652
FDM60,OUT045,1155.26287
FDJ44,OUT018,2479.20617
DRH51,OUT017,1557.33949
DRC25,OUT017,1624.01936
DRE25,OUT013,2221.07551
NCX05,OUT049,2082.02318
FDR11,OUT017,2745.4928800000002
DRP47,OUT045,2239.2185600000003
DRC49,OUT019,346.68206
FDQ47,OUT027,2497.68212
FDL20,OUT013,1467.3899100000003
FDM34,OUT035,2714.7995
NCN55,OUT013,3850.3879800000004
FDD41,OUT035,2349.24201
FDE52,OUT049,2279.7657800000006
NCT18,OUT019,369.48571000000004
FDJ32,OUT018,1111.0204600000002
FDE16,OUT046,2780.88015
FDZ09,OUT045,2782.31162
DRZ11,OUT046,1993.1721700000003
FDK41,OUT049,1590.2633
FDE56,OUT049,2068.67389
FDH34,OUT013,2504.83947
DRI49,OUT013,2148.9360800000004
DRI59,OUT046,2264.81857
DRC36,OUT049,2709.1069099999995
FDS15,OUT019,376.41003
FDI07,OUT018,2321.27841
FDZ15,OUT018,1673.8544899999997
NCX41,OUT027,4111.58132
NCO29,OUT019,391.02434000000005
FDF57,OUT013,2825.2557199999997
FDI33,OUT035,2501.3773100000003
DRJ47,OUT049,2399.4100399999998
FDB34,OUT046,1739.66882
FDY22,OUT027,3220.97395
DRL11,OUT017,2102.52982
FDY46,OUT035,3333.5274399999994
FDG17,OUT013,2889.9049000000005
FDE52,OUT018,2001.46138
DRP47,OUT027,4677.44474
FDO01,OUT010,324.91040000000004
FDL09,OUT046,2010.3498100000002
FDR57,OUT013,2164.2827699999993
DRD37,OUT035,1811.27561
FDQ36,OUT027,3600.2136299999997
FDL33,OUT049,2894.2991800000004
FDL48,OUT045,1443.95375
FDL28,OUT049,3025.29533
NCN29,OUT046,1765.5351499999997
FDO13,OUT035,2841.23492
FDB38,OUT045,2459.29875
FDI36,OUT035,1920.6665500000004
FDI58,OUT035,1895.9653700000003
FDH22,OUT018,1695.1268
FDQ27,OUT013,2171.10722
FDT33,OUT046,2280.5980299999997
FDC56,OUT045,1959.7823
FDF14,OUT046,2492.85507
FDQ39,OUT017,2655.04395
NCM43,OUT017,2283.1946500000004
FDS46,OUT035,2177.8318
FDI22,OUT049,3439.2897700000003
NCE43,OUT045,3206.2597699999997
FDZ36,OUT010,302.00688
FDR13,OUT019,394.51979
FDP46,OUT018,1730.2810399999998
FDW56,OUT019,370.25138000000004
FDB40,OUT017,2849.25781
FDM28,OUT018,2254.13248
FDV49,OUT013,2853.2526100000005
NCS53,OUT018,1700.41991
FDO03,OUT049,2794.7953700000003
FDT15,OUT035,2635.8689099999997
FDD33,OUT049,3366.48454
FDX13,OUT017,3241.6137499999995
FDH60,OUT013,2102.42995
DRH51,OUT046,1733.4435899999996
NCL07,OUT049,1728.9161499999998
FDW51,OUT045,2687.1688
FDF21,OUT019,363.72654
FDH26,OUT019,379.33955
FDJ03,OUT049,1985.5487600000004
FDU35,OUT017,1672.1567000000002
DRL01,OUT018,2944.86669
FDE59,OUT045,2421.7476300000008
FDI60,OUT035,1920.66655
DRH39,OUT035,1505.5402499999996
FDK36,OUT049,1680.2128800000003
FDN52,OUT045,1477.3103299999998
FDU12,OUT017,2669.22549
NCT05,OUT027,4111.58132
FDS37,OUT027,3612.83054
FDK24,OUT017,1087.9504899999997
DRF36,OUT013,3128.4943299999995
FDN46,OUT010,264.65549999999996
NCN06,OUT045,2496.9830300000003
FDD59,OUT035,1667.0966200000003
FDM14,OUT045,1495.02061
FDO10,OUT018,1401.60887
FDU35,OUT013,2096.4044600000007
NCA30,OUT018,2436.12891
NCO41,OUT049,1640.36475
FDI24,OUT046,2178.63076
FDZ16,OUT046,2752.15088
FDV47,OUT046,2254.29893
FDV16,OUT045,1276.4051800000002
FDZ22,OUT035,1887.5762900000002
FDO20,OUT010,357.16841
FDW38,OUT013,1897.2969699999999
FDW52,OUT045,2958.6487500000003
FDT43,OUT019,345.48362
NCS29,OUT045,3392.7170600000004
NCC31,OUT017,2550.0805800000003
FDA21,OUT017,3281.56175
FDQ55,OUT046,2137.31787
NCE54,OUT049,1849.5258199999996
FDD45,OUT017,1170.5096900000003
NCP17,OUT017,1596.82143
FDR47,OUT035,2298.30831
DRM35,OUT013,2504.60644
FDR47,OUT019,361.72914
FDX19,OUT010,335.26359
FDV22,OUT027,3883.64469
FDQ46,OUT027,3441.05414
DRO47,OUT045,2237.52077
FDB44,OUT010,341.25579000000005
FDN02,OUT010,385.66465
FDW10,OUT045,2702.54878
FDJ41,OUT019,292.25291000000004
FDM50,OUT046,2591.2270200000003
FDW10,OUT035,3103.52683
FDY48,OUT049,1688.1358999999998
NCE30,OUT027,4774.75141
FDO04,OUT045,953.6586299999999
FDQ26,OUT010,254.16914999999995
NCX29,OUT018,1422.21538
FDE39,OUT046,1650.9842600000004
NCR54,OUT027,4568.65302
NCP55,OUT027,1835.24441
FDX22,OUT017,3115.2781999999997
FDI05,OUT035,1445.18548
FDC51,OUT027,3453.3381500000005
FDC10,OUT013,1956.3201399999998
FDJ46,OUT045,2670.72354
FDV10,OUT010,220.64612000000002
FDX12,OUT027,4678.177120000001
FDL43,OUT019,230.23364
DRB13,OUT046,3484.6640400000006
FDF59,OUT027,3494.1184000000003
FDT35,OUT049,2265.45108
NCJ19,OUT035,1718.16348
FDT35,OUT018,2131.1259299999997
FDI48,OUT046,1742.59834
DRC24,OUT019,343.0867400000001
NCZ05,OUT017,1978.4247
FDJ57,OUT049,2934.8796899999993
FDX11,OUT017,2495.7845899999998
FDE09,OUT035,2025.0306999999998
NCK06,OUT049,2262.2552399999995
DRE37,OUT017,2626.6808699999997
FDV56,OUT046,2156.79252
FDY43,OUT017,2670.9565699999994
FDV35,OUT013,2720.99144
FDF05,OUT019,280.96760000000006
FDA36,OUT035,1599.75095
FDS13,OUT027,3924.6579699999993
FDU47,OUT013,2498.91385
FDI36,OUT010,288.22482
FDH48,OUT046,1765.0358
FDZ14,OUT013,2082.25621
FDS46,OUT013,2308.42847
FDE21,OUT017,1912.7102399999999
FDA26,OUT049,2431.1686999999997
FDV12,OUT046,1886.84391
FDL46,OUT019,348.47972
FDN57,OUT013,2588.13105
NCJ18,OUT017,1912.6436600000002
FDO36,OUT045,2425.57598
FDX55,OUT018,2604.3765700000004
FDT25,OUT019,400.27896
FDD16,OUT049,1716.9650399999998
NCX18,OUT013,3272.70661
NCG55,OUT018,1733.8430700000001
NCV18,OUT049,1620.59049
NCS18,OUT035,2152.4315300000003
FDC37,OUT045,1300.1742399999998
FDE47,OUT046,2339.68778
DRG49,OUT019,445.95284000000004
FDC39,OUT049,2787.4382800000003
FDH24,OUT019,276.47345
FDV39,OUT027,4655.0738599999995
NCL17,OUT045,2084.91941
NCY53,OUT035,2165.6143700000002
FDH52,OUT013,1716.0994999999998
NCD19,OUT018,1803.4524599999997
FDI44,OUT046,1495.12048
DRD49,OUT027,3333.56073
FDN08,OUT035,2131.7251499999998
FDO20,OUT027,5400.769859999999
FDY02,OUT046,2238.5527599999996
FDX23,OUT045,1137.38614
FDX01,OUT017,2157.4250300000003
FDH20,OUT027,3054.1577600000005
NCX41,OUT017,3051.49456
FDD21,OUT027,3138.68107
DRH11,OUT019,157.72802
DRE60,OUT018,2376.7728400000005
FDB10,OUT013,3058.5853300000003
FDH38,OUT013,2559.6681
NCL07,OUT018,1261.65771
FDD48,OUT046,1674.8198999999997
NCT54,OUT027,2395.68156
FDF32,OUT027,5168.10605
DRH51,OUT045,1608.53951
DRG03,OUT035,2575.7138800000002
NCY42,OUT019,292.18633000000005
FDH32,OUT017,1517.8575500000002
NCJ06,OUT027,2716.3974200000002
FDH47,OUT027,2904.08644
FDZ08,OUT018,1427.6416499999998
FDK16,OUT017,1590.56291
DRG01,OUT018,2056.12356
NCM53,OUT027,2999.36242
NCB07,OUT035,3087.8139499999997
NCZ06,OUT035,3117.5086299999994
FDU48,OUT049,1847.66158
NCB55,OUT027,1929.7547200000004
FDP15,OUT013,3215.5143899999994
FDF17,OUT046,2585.90062
NCN06,OUT049,2881.8820100000003
DRM48,OUT018,1977.7921900000001
FDH10,OUT046,2618.95759
FDC60,OUT018,2029.3916899999997
FDE35,OUT018,1015.8776399999999
DRI23,OUT013,2468.32034
NCR38,OUT013,3269.4441899999997
FDP04,OUT035,1658.87399
NCW17,OUT045,1834.5453200000004
FDX34,OUT017,1975.4285999999997
NCK53,OUT045,1797.8930300000004
NCO54,OUT010,209.66042000000002
NCH55,OUT046,2094.3404800000003
FDT44,OUT027,3461.62736
DRG49,OUT046,2318.11586
FDX46,OUT010,241.05289000000002
DRG36,OUT049,2126.49862
FDU37,OUT049,1314.85513
FDK10,OUT049,2271.64302
DRF37,OUT027,3268.2790400000004
FDC44,OUT035,2004.9235400000002
FDP15,OUT046,2539.42778
FDZ27,OUT027,3026.1275799999994
FDY22,OUT019,278.60401
DRG51,OUT035,2521.1515700000004
FDN58,OUT045,4135.81644
FDW01,OUT049,1621.9220900000003
FDX24,OUT018,1664.30026
FDO51,OUT017,1705.61315
FDJ52,OUT027,3922.8936000000003
NCY06,OUT010,275.94081
FDE20,OUT018,2065.3448900000003
FDT23,OUT010,246.54573999999997
FDQ51,OUT046,1891.07174
FDE35,OUT046,1267.5167499999998
FDB46,OUT013,2494.55286
NCG19,OUT035,3087.8139500000007
NCL06,OUT018,2801.7862699999996
FDT36,OUT019,276.47345
FDC56,OUT049,2108.78834
FDJ26,OUT049,2379.9021000000002
FDZ59,OUT017,2665.33056
FDV11,OUT027,4336.42198
FDR13,OUT010,235.22713999999996
FDI15,OUT018,2907.04925
FDF47,OUT018,3145.80513
NCB54,OUT019,391.02434000000005
NCK19,OUT027,4030.6200400000007
FDX16,OUT017,2056.85594
FDL50,OUT045,2033.95242
NCE31,OUT035,1923.8956799999996
DRJ01,OUT049,2126.4986199999994
FDE22,OUT013,2543.92193
FDY20,OUT019,346.98167
NCO14,OUT045,1254.9997099999998
NCR50,OUT017,2733.67493
DRM47,OUT017,2385.5614
FDO27,OUT010,424.98013999999995
FDJ20,OUT027,3875.1224500000003
NCX17,OUT013,2158.69005
FDG59,OUT049,1326.37347
FDD52,OUT045,2020.8361599999996
FDO48,OUT017,2639.59739
FDC59,OUT019,162.55507000000003
FDS15,OUT018,2375.44124
FDB47,OUT035,3287.98672
FDV14,OUT019,245.41387999999998
FDB27,OUT013,2869.7644499999997
FDA35,OUT035,1920.6665500000004
FDN51,OUT018,2566.8254500000003
FDO39,OUT019,413.5283799999999
FDB28,OUT049,2656.4754199999998
DRJ25,OUT046,1497.3842
FDH46,OUT027,2331.5650200000005
FDI10,OUT045,2753.58235
FDU21,OUT018,1267.48346
FDD09,OUT049,3171.03895
FDD10,OUT046,1892.37005
FDN31,OUT010,341.25579000000005
FDA46,OUT018,2416.6542600000002
FDM56,OUT046,1597.65368
FDF11,OUT010,459.1689699999999
FDS32,OUT018,2118.9084999999995
NCM06,OUT013,2614.1971199999994
FDZ26,OUT045,3801.95103
FDO01,OUT013,2180.1288100000006
FDJ46,OUT049,3111.1169500000005
FDG26,OUT019,463.96273
FDZ38,OUT035,2466.7224200000005
NCO55,OUT013,2027.6273200000003
FDT60,OUT035,1623.4201399999997
FDW37,OUT049,1621.9220900000005
NCK42,OUT018,2963.0763200000006
FDA45,OUT046,2771.8252700000003
FDW55,OUT018,2820.96131
FDY44,OUT017,3059.2511299999996
FDQ31,OUT017,2150.13452
FDM09,OUT049,2615.6951699999995
FDH12,OUT018,1823.5263300000001
NCQ43,OUT035,1867.9351899999997
FDT33,OUT035,2635.8356200000003
NCT41,OUT018,1786.5744300000001
DRJ25,OUT010,285.72807000000006
NCQ41,OUT046,3228.3976200000006
NCN17,OUT049,2004.0912899999998
DRO35,OUT027,3121.47014
FDU27,OUT018,2192.9787499999998
FDY43,OUT027,4823.754289999999
FDG46,OUT035,2064.8788299999997
DRL49,OUT018,2099.33398
NCB55,OUT049,1556.00789
FDK28,OUT049,2315.11976
FDO49,OUT045,1818.39967
FDT03,OUT013,2697.5885700000003
FDW33,OUT027,3266.58125
FDR02,OUT035,2270.6443200000003
FDF50,OUT013,2741.9308499999997
FDA40,OUT018,1433.00134
NCT53,OUT018,1546.12076
FDY60,OUT035,1920.6665500000004
FDP44,OUT027,3197.00515
NCQ50,OUT045,3227.1991800000005
NCC30,OUT017,3067.1741500000003
FDQ60,OUT018,1947.8977700000003
FDG41,OUT046,2197.2065799999996
FDQ03,OUT046,2114.31448
FDM03,OUT045,1971.8665700000001
FDZ51,OUT018,2267.2820300000003
DRF51,OUT035,1896.73104
FDF39,OUT017,3891.0683599999998
FDW52,OUT035,2650.1503199999997
FDY22,OUT049,2023.5326499999999
FDG14,OUT013,2158.1241200000004
FDA57,OUT017,1391.08923
FDL45,OUT019,390.69144
FDX28,OUT046,1828.5198300000004
NCQ54,OUT013,2494.95234
FDH40,OUT045,1320.91391
FDU52,OUT035,2308.92782
FDT60,OUT010,303.03887
FDK08,OUT045,1780.18275
FDN04,OUT049,2869.8310300000003
FDE50,OUT013,1834.77835
FDI16,OUT049,1759.0436000000002
FDM50,OUT049,1767.73229
NCV30,OUT049,1849.5258199999996
FDT44,OUT013,1616.5956899999999
FDY60,OUT013,1900.9255800000003
FDT56,OUT017,1126.3005699999999
FDV58,OUT018,2604.04367
FDU04,OUT013,2023.1997500000002
NCN05,OUT027,3624.015979999999
FDI53,OUT018,2107.1571300000005
FDD34,OUT046,2386.0274600000002
FDW47,OUT027,3093.47325
FDT51,OUT027,3513.52647
FDO27,OUT013,2088.3482799999997
NCQ18,OUT018,1387.2941700000001
NCW05,OUT013,1766.40069
FDI15,OUT010,443.92215
NCH43,OUT010,457.57105
FDT40,OUT049,1676.4844
NCG19,OUT017,3199.90138
NCM30,OUT035,2117.34387
FDB38,OUT017,2459.2987499999995
FDB22,OUT046,2265.7174
FDC58,OUT046,1917.7370300000002
NCI29,OUT013,1634.5722899999998
FDA23,OUT010,297.31299
DRG48,OUT013,2560.76667
FDV21,OUT013,2631.2416000000003
NCG18,OUT019,293.6178000000001
FDG40,OUT045,813.17483
FDU24,OUT018,2029.39169
FDA22,OUT049,2584.9685
FDY35,OUT046,1710.4402000000002
FDJ15,OUT045,3289.7843799999996
NCW18,OUT018,2874.12544
FDK56,OUT018,2577.44496
FDF44,OUT046,2645.7560399999998
FDP51,OUT049,2403.00536
FDU22,OUT027,3348.6411
FDM28,OUT017,2827.71918
NCL42,OUT046,2744.69392
FDJ15,OUT019,435.59965
FDI32,OUT018,1733.5767499999997
DRL11,OUT046,1889.8732999999997
DRO59,OUT018,1792.3336
FDA07,OUT019,359.26568
NCO53,OUT013,2158.09083
FDO21,OUT045,4113.11266
FDW39,OUT045,2469.51878
NCV17,OUT013,2065.81095
FDE22,OUT046,2130.5267099999996
